colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes,bin_id,bin_mid,bin_median,bin_min,bin_count,bin_left,bin_right
0.75,0.3,0.05,4,3,1,1.0,4.370236376068526,0.9837986229115584,387,388,3330,2892,6222,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.3,0.03,4,8,20,0.8,4.372196130771218,0.9837840892153324,998,999,11219,10219,21438,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.0,0.03,3,3,1,0.8,4.373068217621958,0.9837776196551804,992,993,7868,6868,14736,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.05,4,8,10,1.0,4.373202765601811,0.9837766213985912,730,731,9647,8866,18513,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.3,0.05,4,3,1,1.0,4.374373099079148,0.9837679370065432,266,267,3129,2812,5941,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.03,4,8,20,0.8,4.376122932608653,0.9837549481332162,998,999,11401,10401,21802,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.0,0.03,4,8,5,0.8,4.381566240310789,0.9837145096844628,998,999,11776,10776,22552,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,1.0,0.03,4,8,10,0.8,4.386968734844406,0.983674324732834,998,999,10018,9018,19036,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,1.0,0.1,3,5,5,0.8,4.389596894391394,0.9836547579958976,721,722,5231,4459,9690,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.03,4,8,5,0.8,4.389785550036802,0.9836533529974354,998,999,11653,10653,22306,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.1,0.03,3,3,1,0.8,4.390240933864086,0.9836499613124886,992,993,7870,6870,14740,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.03,4,8,5,0.8,4.390623645655223,0.9836471106145782,998,999,11395,10395,21790,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.1,0.1,4,5,20,1.0,4.392351614222352,0.9836342364347026,497,498,5148,4600,9748,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.1,0.1,3,5,5,0.8,4.392824203641773,0.9836307145387064,721,722,5711,4939,10650,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,3,3,10,0.8,4.395147009339917,0.9836133986979368,998,999,7740,6740,14480,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.05,4,8,1,1.0,4.396600014615226,0.9836025623123658,300,301,3862,3511,7373,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.0,0.1,3,5,20,0.8,4.397470795812532,0.983596066386256,995,996,7284,6284,13568,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.1,3,5,10,0.8,4.398452904844768,0.9835887384238302,976,977,6541,5541,12082,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,1.0,0.05,4,5,20,0.8,4.399069216862999,0.983584139003724,558,559,6509,5900,12409,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,1.0,0.05,4,8,10,0.8,4.399714908447766,0.9835793196382272,582,583,6113,5480,11593,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.3,0.03,4,3,1,1.0,4.403972983261646,0.9835475201595344,361,362,5041,4629,9670,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,1.0,0.03,4,5,20,0.8,4.4059784526448125,0.9835325325756882,998,999,10001,9001,19002,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.1,0.05,4,3,5,1.0,4.407149693986797,0.9835237763176018,455,456,5018,4512,9530,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.1,3,8,1,0.8,4.407985879917422,0.983517523526392,549,550,4400,3800,8200,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.05,4,3,20,1.0,4.409383284182281,0.9835070714358376,778,779,9046,8217,17263,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.0,0.05,4,8,20,1.0,4.411505529409009,0.9834911914544704,954,955,12183,11183,23366,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,0.1,0.1,3,8,10,0.8,4.413660735993103,0.9834750570152072,991,992,7100,6100,13200,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,1.0,0.05,4,8,5,0.8,4.413926475384659,0.9834730670749944,735,736,7052,6266,13318,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,1.0,0.1,4,8,5,0.8,4.416216449803289,0.983455914061109,153,154,2177,1973,4150,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.1,0.05,4,5,1,1.0,4.416978895991598,0.9834502009968656,285,286,3770,3434,7204,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.03,4,8,20,0.8,4.417676787123581,0.9834449707837764,995,996,10593,9593,20186,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.1,0.03,4,3,1,1.0,4.418233898239633,0.9834407950267888,550,551,6465,5864,12329,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.0,0.03,4,8,20,0.8,4.418507105822919,0.9834387470409408,995,996,10833,9833,20666,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.1,0.03,4,8,20,0.8,4.419391678712694,0.9834321153431996,998,999,10706,9706,20412,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,1.0,0.03,4,8,20,0.8,4.42141449933154,0.9834169451428532,998,999,10252,9252,19504,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
0.75,0.0,0.03,4,3,10,1.0,4.422043751547744,0.9834122246324524,999,1000,11897,10897,22794,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
0.75,1.0,0.1,4,8,20,0.8,4.423324003790603,0.9834026183906464,411,412,4173,3711,7884,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.03,4,3,5,1.0,4.424218954368095,0.9833959015691351,774,775,7523,6698,14221,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.1,4,8,1,1.0,4.424698287093331,0.9833923035017804,149,150,2006,1806,3812,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.1,0.05,4,5,20,1.0,4.425600694120302,0.9833855286080716,878,879,9023,8094,17117,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
0.75,0.1,0.1,3,8,1,0.8,4.426569169054827,0.9833782561671952,721,722,5607,4835,10442,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.05,4,8,20,0.8,4.427483959749253,0.9833713853888696,558,559,6310,5701,12011,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,1.0,0.05,4,8,10,0.8,4.428848201122143,0.9833611362544776,734,735,7324,6539,13863,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.1,4,8,5,1.0,4.4298305510606655,0.9833537541999232,326,327,4689,4312,9001,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.1,0.1,4,5,5,1.0,4.430555996210915,0.983348301654077,183,184,2258,2024,4282,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.1,3,3,1,1.0,4.43065355398114,0.9833475683283058,711,712,5501,4739,10240,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.1,3,5,10,0.8,4.431215630222244,0.9833433429787994,733,734,5541,4757,10298,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.05,3,3,10,0.8,4.431868131847192,0.983338437193625,998,999,7395,6395,13790,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.05,3,8,1,0.8,4.432058197596465,0.983337008062509,997,998,7101,6101,13202,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.3,0.1,4,3,1,1.0,4.434156774726719,0.9833212244915166,110,111,1599,1438,3037,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.1,0.05,4,8,1,0.8,4.434683106522773,0.9833172647348726,559,560,7303,6693,13996,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.05,3,3,10,0.8,4.434813911332128,0.9833162805769808,998,999,7751,6751,14502,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.1,3,5,20,0.8,4.436499309621452,0.983303597269032,733,734,5864,5080,10944,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,1.0,0.1,4,3,1,1.0,4.436873398468244,0.9833007814446902,240,241,1493,1202,2695,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.0,0.03,4,3,10,1.0,4.438968951268248,0.9832850035060464,969,970,12747,11747,24494,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.0,0.03,4,8,10,1.0,4.440981711166343,0.983269841921256,998,999,11238,10238,21476,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,1.0,0.1,3,8,20,0.8,4.441501647139463,0.9832659242648504,734,735,5447,4662,10109,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.3,0.05,3,3,10,0.8,4.4420403999095095,0.9832618643422552,998,999,7707,6707,14414,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.1,4,8,1,1.0,4.446108164427324,0.9832311946665336,347,348,4951,4553,9504,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.1,0.05,3,8,1,0.8,4.447594948889214,0.9832199777699258,997,998,7331,6331,13662,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.05,4,8,5,1.0,4.450796148837899,0.9831958139068484,682,683,9174,8441,17615,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
0.75,1.0,0.1,3,5,20,0.8,4.4587225315180765,0.9831359077645374,995,996,6573,5573,12146,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.1,0.05,4,5,20,1.0,4.4588361570915,0.983135048228402,658,659,7218,6509,13727,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,1.0,0.03,4,8,20,0.8,4.459741774028867,0.9831281967826558,998,999,9860,8860,18720,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.1,0.03,4,8,1,0.8,4.459845541249808,0.983127411642803,734,735,9444,8659,18103,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.0,0.03,4,8,1,0.8,4.460597248970016,0.9831217234082248,733,734,9473,8689,18162,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
0.75,1.0,0.05,4,3,1,1.0,4.467286834433264,0.9830710605340192,351,352,2783,2381,5164,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.1,0.1,4,8,5,1.0,4.46749370700784,0.9830694925960244,193,194,2376,2132,4508,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.1,0.1,4,5,1,1.0,4.468693855004734,0.9830603949474792,138,139,1897,1708,3605,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.05,4,5,1,1.0,4.469116171810755,0.9830571930195,238,239,3152,2863,6015,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.1,3,8,5,0.8,4.469686031346673,0.9830528719701872,733,734,5742,4958,10700,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.1,0.1,4,8,10,1.0,4.471143419602785,0.983041818588897,214,215,2547,2282,4829,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.3,0.05,4,3,5,1.0,4.47263033914812,0.9830305375174392,462,463,4080,3567,7647,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.05,4,3,5,1.0,4.472863054283216,0.9830287715975256,457,458,3741,3233,6974,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.1,3,8,20,0.8,4.475276266573928,0.9830104539228725,734,735,5736,4951,10687,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.3,0.1,3,8,20,0.8,4.477347789753267,0.982994721985092,998,999,6998,5998,12996,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.0,0.03,4,8,5,1.0,4.477407086677529,0.982994271554432,802,803,10709,9856,20565,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
0.75,0.3,0.05,4,5,5,1.0,4.477540906861821,0.9829932550090617,999,1000,3967,2967,6934,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.03,4,3,10,1.0,4.478875227797589,0.9829831173743314,828,829,8972,8093,17065,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,0.0,0.05,3,8,1,0.8,4.479050353115607,0.9829817866182416,997,998,7334,6334,13668,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.1,4,5,1,1.0,4.481595501386672,0.982962440471556,141,142,2008,1816,3824,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.1,0.05,4,8,1,0.8,4.483949875536132,0.9829445346493124,178,179,2853,2624,5477,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.1,0.05,4,8,5,1.0,4.484003231371413,0.9829441287509242,421,422,4496,4024,8520,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.03,4,8,1,0.8,4.484130908190143,0.9829431574445836,733,734,9282,8498,17780,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
0.75,0.3,0.03,4,3,1,1.0,4.484926752955841,0.9829371024012512,403,404,5353,4899,10252,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.3,0.03,3,3,1,0.8,4.485303638432152,0.9829342345602168,991,992,7647,6647,14294,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.05,4,8,20,1.0,4.485527219471215,0.9829325331473469,737,738,8706,7918,16624,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
1.0,1.0,0.1,3,8,1,0.8,4.486161825664948,0.9829277034424616,548,549,4215,3616,7831,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.05,4,8,20,1.0,4.486416012111375,0.9829257687510696,999,1000,10255,9255,19510,11,10253.5,4.2411684189967325,3.623135709525685,36,9796.0,10673.8
1.0,0.1,0.03,4,5,5,1.0,4.488475406151957,0.9829100900265366,709,710,7957,7197,15154,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.0,0.05,4,8,20,1.0,4.4902506786233545,0.9828965686216824,991,992,10927,9927,20854,12,11210.5,4.228199975216141,3.429929271067711,50,10673.8,11551.599999999999
1.0,0.3,0.1,3,5,10,0.8,4.492584735047019,0.982878783089361,648,649,5257,4558,9815,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,1.0,0.1,3,5,20,0.8,4.4949566627679625,0.9828606995086124,733,734,5553,4769,10322,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.1,3,5,1,0.8,4.4951827807765365,0.9828589750862144,448,449,3781,3282,7063,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.1,0.1,3,8,20,0.8,4.495457919371888,0.982856876705757,995,996,7089,6089,13178,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.3,0.05,4,3,10,1.0,4.495911638249169,0.9828534160789146,339,340,4517,4127,8644,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.0,0.1,3,5,10,1.0,4.496952234307439,0.9828454778746286,998,999,7622,6622,14244,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.1,3,5,10,1.0,4.498385899699462,0.98283453812532,985,986,7697,6697,14394,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.1,0.1,4,5,5,1.0,4.499292541059521,0.9828276180938308,178,179,2456,2227,4683,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.03,3,3,1,0.8,4.500122738303917,0.982821280306594,992,993,7713,6713,14426,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.3,0.1,4,3,20,1.0,4.502873732525095,0.982800270655838,342,343,3373,2980,6353,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,1.0,0.03,3,3,1,0.8,4.503399270111457,0.982796255605776,997,998,7493,6493,13986,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.05,4,3,10,1.0,4.505863345569454,0.9827774240879816,470,471,5532,5011,10543,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.1,3,8,1,0.8,4.506038695790581,0.9827760835940405,450,451,3670,3169,6839,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,1.0,0.03,4,8,1,0.8,4.509044144109982,0.9827530998349208,734,735,8131,7346,15477,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
0.75,0.1,0.03,4,8,1,1.0,4.510828600663877,0.9827394461944032,513,514,6438,5874,12312,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,1.0,0.1,4,8,1,1.0,4.512166336747634,0.9827292070603092,96,97,1283,1136,2419,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.1,0.05,4,5,1,1.0,4.512683545859535,0.982725247488448,266,267,3787,3470,7257,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
0.75,0.3,0.03,4,3,5,1.0,4.513238178800184,0.9827210009085696,751,752,6206,5404,11610,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.1,3,8,20,0.8,4.513539560093809,0.9827186931460428,991,992,7136,6136,13272,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
1.0,0.0,0.05,3,5,1,0.8,4.514384445784063,0.9827122227937948,734,735,6063,5278,11341,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,3,5,1,0.8,4.514431653603171,0.9827118612284316,734,735,6060,5275,11335,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,1.0,0.03,4,3,1,1.0,4.515027765790109,0.9827072952713354,590,591,4702,4061,8763,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.3,0.1,4,5,1,1.0,4.515228191651981,0.9827057599619834,99,100,1615,1465,3080,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.1,0.03,3,3,1,0.8,4.516583258842911,0.9826953780398322,991,992,7689,6689,14378,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.1,4,5,20,1.0,4.517639487217395,0.9826872835273036,336,337,3621,3234,6855,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
0.75,0.0,0.03,3,3,1,0.8,4.522365489924712,0.9826510421486008,991,992,7719,6719,14438,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.05,3,5,1,0.8,4.525032584484768,0.9826305727921922,734,735,5874,5089,10963,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.3,0.03,4,3,5,1.0,4.52799579141855,0.9826078166867184,453,454,6025,5521,11546,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.3,0.1,4,5,1,1.0,4.529336796731649,0.982597513468712,116,117,1609,1442,3051,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
1.0,0.1,0.05,4,5,5,1.0,4.529808731966112,0.9825938867680272,523,524,5255,4681,9936,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.1,4,5,5,1.0,4.529999165699964,0.9825924232268464,231,232,1952,1670,3622,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.1,4,8,1,1.0,4.530756767524725,0.9825866002170692,121,122,1565,1393,2958,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.3,0.1,4,8,5,1.0,4.533071405025203,0.9825688036299872,153,154,1834,1630,3464,1,1602.0,5.804113719417572,4.31465302959867,156,1018.0,1895.8
0.75,0.3,0.05,4,8,1,1.0,4.534393267653674,0.982558636127862,246,247,3121,2824,5945,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.3,0.05,3,5,1,0.8,4.53578282895461,0.9825479447050546,734,735,6035,5250,11285,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,1.0,0.05,4,5,5,1.0,4.537336772480475,0.9825359846289724,405,406,2835,2379,5214,3,3154.0,5.783886118106104,3.663666929472131,169,2773.6,3651.3999999999996
1.0,0.1,0.1,3,5,10,0.8,4.537467437462664,0.982534978766622,558,559,4645,4036,8681,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
0.75,0.1,0.03,4,5,10,1.0,4.538867873635093,0.9825241963545114,766,767,8944,8127,17071,10,9249.0,4.145608233658916,3.5353751758680247,34,8918.2,9796.0
1.0,1.0,0.05,4,8,1,0.8,4.540740438382637,0.9825097736723748,380,381,4552,4121,8673,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.1,3,5,1,1.0,4.541356704538369,0.9825050258273385,620,621,5195,4524,9719,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.3,0.03,4,5,5,1.0,4.543997760030184,0.9824846712786468,442,443,5964,5471,11435,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.03,4,5,20,1.0,4.54478005004926,0.982478639917264,999,1000,12281,11281,23562,13,11962.5,4.094689769104635,3.52014304285362,48,11551.599999999999,12429.4
1.0,0.3,0.1,4,3,5,1.0,4.544824978294472,0.9824782934944032,226,227,1996,1719,3715,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
0.75,0.3,0.1,3,8,1,0.8,4.545615372083199,0.9824721985392376,548,549,4331,3732,8063,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.3,0.1,3,8,10,0.8,4.5461767576145045,0.9824678688892592,733,734,5702,4918,10620,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,1.0,0.1,3,8,5,0.8,4.546399196815266,0.9824661531932593,733,734,5407,4623,10030,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
1.0,0.0,0.1,3,3,10,1.0,4.548607700647706,0.9824491142261274,817,818,6468,5600,12068,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.3,0.1,4,3,10,1.0,4.551880621006824,0.9824238478934866,175,176,1966,1740,3706,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,1.0,0.03,4,8,5,0.8,4.552120936798373,0.9824219919843556,734,735,8115,7330,15445,9,8569.0,4.228009255229204,3.4268897653357566,30,8040.4,8918.2
0.75,0.1,0.03,4,5,1,1.0,4.552234640901893,0.9824211138369456,471,472,6196,5674,11870,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
0.75,0.0,0.05,3,5,5,0.8,4.554158271287863,0.9824062541353368,991,992,7415,6415,13830,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.05,3,3,10,0.8,4.555110416017186,0.9823988966644026,991,992,7386,6386,13772,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,0.0,0.03,4,5,20,1.0,4.555210167870538,0.9823981257667764,999,1000,12966,11966,24932,14,12810.0,4.062882279000357,3.4919245877644656,30,12429.4,13307.199999999999
0.75,0.3,0.05,3,5,5,0.8,4.557705417181247,0.9823788366044982,991,992,7313,6313,13626,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.0,0.1,3,5,10,0.8,4.558999017222745,0.9823688324596516,721,722,5664,4892,10556,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.1,4,8,5,1.0,4.559171439621694,0.9823674988047508,272,273,2579,2256,4835,2,2382.0,5.793392504361757,4.116880789176335,219,1895.8,2773.6
1.0,0.0,0.05,4,5,20,1.0,4.559673487641218,0.9823636152702864,571,572,7888,7266,15154,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
1.0,1.0,0.03,4,3,1,1.0,4.559697343994572,0.9823634307215778,404,405,4294,3839,8133,4,3985.0,6.05650129297567,3.87937323141084,405,3651.3999999999996,4529.2
1.0,0.1,0.03,4,5,1,1.0,4.560433914292774,0.982357732263388,463,464,6464,5950,12414,7,6931.0,4.805455757325583,3.3898166653023294,117,6284.799999999999,7162.599999999999
0.75,0.1,0.05,3,8,1,0.8,4.5607082662533465,0.9823556095108498,991,992,7304,6304,13608,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.1,0.05,4,5,10,1.0,4.561404461002289,0.9823502222469144,510,511,5697,5136,10833,6,5847.0,4.525032584484768,3.6442172777135577,111,5407.0,6284.799999999999
1.0,0.1,0.05,3,3,20,0.8,4.562043629766513,0.9823452755349432,998,999,7617,6617,14234,8,7424.0,4.700652294768277,3.536485358593364,207,7162.599999999999,8040.4
0.75,0.3,0.05,4,5,20,1.0,4.5639731155220105,0.9823303384822442,456,457,5030,4523,9553,5,4945.5,4.541048571460504,3.4718231235719323,98,4529.2,5407.0
