SOC,Temperature(C),Capacity,R_50%,True_SOP(W),SHAP_SOC,SHAP_Temperature(C),SHAP_Capacity,SHAP_R_50%
0.15,25,2.65,19.12,52.416,-21.738258,10.41888,0.76709986,-6.365597
0.15,10,2.72,14.84,56.34908086,-21.981236,-10.683874,-0.22789605,13.984972
0.15,10,2.92,13.02,68.38780777,-17.065147,-8.721537,7.531773,14.279042
0.1,10,2.61,18.56,19.839,-42.63779,-9.45545,0.6081103,-2.8457205
0.1,25,2.76,15.32,51.597,-34.824486,8.70958,-1.7061489,7.2432966
0.1,25,2.48,21.32,36.483,-39.12279,7.351851,-0.7941347,-6.7813134
0.1,10,2.36,27.18,12.269,-39.570072,-8.106996,-1.9989916,-11.088246
0.1,10,2.78,14.71,28.15,-40.646008,-10.542661,-3.0434227,10.639907
0.1,25,2.58,19.76,37.343,-38.998966,7.765671,-0.21833438,-6.2428856
0.1,10,2.58,19.76,15.469,-43.02692,-9.107814,-0.32813355,-5.920004
0.1,25,2.91,13.04,83.76180522,-23.977219,8.339206,8.075202,17.252485
0.1,10,2.54,21.78,12.843,-42.994835,-8.220245,-1.0520921,-8.506909
0.1,10,2.85,13.16,33.90809041,-37.692734,-11.670275,1.3913817,13.640803
0.1,25,2.82,14.02,64.178,-30.502285,8.799538,1.7130415,11.771996
0.1,10,2.82,14.02,31.599,-39.275585,-10.874008,-0.0025930335,10.973751
0.1,25,2.36,27.18,27.312,-38.02316,7.0231266,-3.3498373,-11.543634
0.1,10,2.5,24.22,10.3103002,-41.607784,-8.222289,-1.4787344,-12.4593315
0.1,10,2.38,25.61,13.006,-40.223072,-8.082639,-0.94735557,-10.648753
0.1,10,2.86,13.52,37.073,-38.435715,-10.910015,2.4934826,11.208524
0.1,25,2.54,21.78,27.669,-40.100773,7.036769,-1.2265995,-10.013074
0.1,25,2.38,25.61,28.735,-38.409664,6.993822,-2.3788657,-11.086172
0.1,25,2.78,14.71,55.461,-32.479015,8.6946745,-1.5057954,11.100136
0.1,25,2.61,18.56,42.725,-37.702976,8.0702095,1.1109653,-3.0075495
0.1,25,2.79,14.02,68.32665933,-30.2024,8.674175,2.6090162,11.843849
0.1,25,2.74,16.12,44.632,-36.371403,8.890726,-1.4357841,3.3699975
0.1,10,2.76,15.32,24.436,-42.392265,-10.481674,-3.3425517,6.9173913
0.1,10,2.54,20.9,14.745,-42.857548,-8.747191,-0.9417102,-6.2841325
0.1,25,2.86,13.52,69.319,-29.174234,8.759627,4.0491767,12.118171
0.1,25,2.65,17.57,46.329,-37.42368,7.997283,1.2543646,-0.83587474
0.1,25,2.33,28.63,26.427,-37.510635,7.019603,-4.26874,-11.899036
0.1,25,2.54,20.9,32.388,-39.572205,7.4813704,-1.2186979,-6.8187604
0.1,10,2.33,28.63,11.797,-38.959736,-8.102682,-2.8892353,-11.538697
0.1,10,2.48,21.32,16.36,-42.172283,-8.561536,-0.24609758,-6.206569
0.1,10,2.68,16.52,24.392,-42.095474,-9.930858,0.086897194,2.6312447
0.1,25,2.71,17.26,35.303,-38.798798,8.217273,-0.76742876,-3.0776474
0.1,10,2.92,13.02,39.21024287,-36.577393,-10.9819145,5.306053,11.055822
0.1,10,2.42,22.58,13.474,-42.118626,-5.7798014,-1.9361641,-10.3496
0.1,10,2.74,16.12,19.756,-43.56497,-10.583176,-3.0297663,2.5942447
0.1,10,2.65,17.57,21.705,-42.618534,-9.388008,0.8227361,-0.59926844
0.1,25,2.72,14.84,65.60182148,-31.203243,8.402545,0.7338193,12.221139
0.1,25,2.92,13.02,73.76070708,-27.199507,8.709188,6.266093,12.693381
0.1,10,2.42,23.97,11.838,-41.62751,-7.8820486,-1.8668268,-10.319552
0.1,10,2.79,14.02,36.73085431,-38.912086,-10.654236,1.2385229,11.070628
0.1,10,2.98,13.31,50.68861885,-33.647358,-10.245572,8.050498,14.391853
0.1,25,2.42,22.58,16.36,-39.746834,4.865174,-5.093225,-14.913376
0.1,10,2.71,17.26,16.146,-44.59038,-9.692789,-1.5713885,-2.9760873
0.1,10,2.58,20.28,14.484,-43.053562,-8.983498,-0.42890486,-6.5514193
0.1,10,2.65,19.12,13.774,-43.872643,-9.306253,-0.38753888,-6.3515725
0.1,25,2.68,16.52,50.047,-35.689564,8.430946,0.7329218,3.1595235
0.1,25,2.67,18.24,35.347,-38.631508,8.016109,-0.48391998,-3.6866403
0.1,10,2.71,15.67,27.049,-41.319225,-10.000021,-1.0138069,6.3979096
0.1,25,2.58,20.28,31.568,-39.24667,7.658259,-0.34628955,-7.106036
0.1,10,2.72,14.84,34.30739601,-38.73807,-10.094292,-0.16701119,11.84989
0.1,25,2.71,15.67,54.824,-34.4084,8.395766,-0.22234218,6.782078
0.1,25,2.98,13.31,82.4750333,-24.868412,8.129868,8.077125,15.390497
0.1,25,2.5,22.73,27.163,-39.98449,6.952197,-2.14421,-10.04017
0.1,10,2.67,18.24,16.104,-43.732815,-9.412076,-0.92373794,-3.4209223
0.1,25,2.42,23.97,26.899,-39.628284,6.797048,-3.5504951,-10.849211
0.1,25,2.65,19.12,32.318,-39.15208,7.9360204,0.13415194,-6.7312
0.1,10,2.5,22.73,12.696,-42.263,-8.0587225,-0.9949055,-8.781733
0.1,25,2.85,13.16,78.5086955,-27.909302,9.248878,3.5346909,15.361353
0.1,10,2.91,13.04,54.50634815,-33.07158,-10.533685,7.5263066,16.29549
0.1,25,2.5,24.22,22.36732052,-39.696697,7.1132464,-2.6537023,-13.393148
0.05,25,2.5,24.22,16.68614489,-50.584675,5.787011,-1.0143443,-9.639728
0.05,10,2.91,13.04,25.30431852,-53.225513,-8.494069,3.6269202,12.0785675
0.05,10,2.5,22.73,9.1563,-50.995438,-6.7203307,-0.08022261,-6.2620864
0.05,25,2.48,21.32,24.729,-51.396584,5.854122,0.72931516,-4.3801656
0.05,25,2.36,27.18,19.262,-49.25763,5.7260847,-1.8444269,-8.173162
0.05,25,2.85,13.16,45.71093112,-49.21203,7.0192394,2.4675093,11.492528
0.05,25,2.5,22.73,18.235,-51.409306,5.5981655,-0.5601089,-6.823599
0.05,10,2.67,18.24,9.8175,-54.00396,-7.089679,-0.4147655,-2.0540943
0.05,25,2.65,19.12,19.982,-53.099743,5.8257074,0.18486184,-4.511446
0.05,25,2.42,23.97,17.391,-51.060383,5.464151,-2.0337274,-7.6805105
0.05,25,2.98,13.31,40.12316,-50.630005,6.0811996,3.1613617,10.5250225
0.05,10,2.65,19.12,9.042,-53.490486,-7.0866866,0.10190059,-4.299436
0.05,25,2.68,16.52,29.229,-52.958107,5.8315988,0.4399933,2.3182666
0.05,25,2.71,15.67,31.824,-52.738663,5.790002,-0.28318292,4.779736
0.05,10,2.98,13.31,21.11838586,-55.32627,-8.211475,2.9118884,9.773211
0.05,25,2.92,13.02,39.6889538,-50.928524,6.665737,2.5280282,8.974523
0.05,25,2.58,20.28,19.952,-52.586952,5.8652415,0.11787655,-4.7358513
0.05,10,2.71,15.67,15.639,-54.2414,-7.19768,-0.40421572,5.074482
0.05,10,2.74,16.12,11.037,-55.62534,-7.803975,-2.1105464,1.8003109
0.05,25,2.42,22.58,10.795,-50.95882,3.550123,-3.4574583,-11.524566
0.05,10,2.33,28.63,8.2226,-47.621666,-6.8286386,-2.104404,-8.933858
0.05,10,2.42,23.97,6.9211,-50.413765,-6.569105,-1.0660543,-7.847781
0.05,10,2.79,14.02,18.8502789,-55.17429,-7.9840746,0.62161076,7.770881
0.05,25,2.71,17.26,21.295,-53.876244,5.8788805,-0.83645767,-1.8271749
0.05,10,2.68,16.52,14.782,-54.004665,-7.1707993,0.4644018,2.4201927
0.05,10,2.48,21.32,10.795,-51.439163,-7.052325,0.59389496,-4.1737967
0.05,10,2.42,22.58,7.8025,-50.720093,-4.484308,-1.016389,-7.693026
0.05,10,2.72,14.84,19.13602769,-53.468693,-7.2855124,0.656121,8.62806
0.05,10,2.58,20.28,9.8078,-52.720562,-7.1031837,0.018196264,-4.54961
0.05,10,2.71,17.26,9.4978,-54.84854,-7.2118564,-0.9699856,-1.6354879
0.05,25,2.67,18.24,21.946,-53.424194,5.8169174,-0.4136768,-2.3439138
0.05,25,2.33,28.63,18.663,-48.742096,5.7241306,-2.7595015,-8.529347
0.05,25,2.54,20.9,20.62,-52.152916,5.868,0.03345429,-4.451211
0.05,25,2.72,14.84,39.53533316,-51.3423,5.8028903,0.8672342,8.339368
0.05,10,2.92,13.02,17.50421745,-56.223392,-8.942293,1.359528,7.569726
0.05,10,2.54,20.9,10.106,-52.15713,-7.0793667,-0.09876206,-4.284959
0.05,25,2.54,21.78,18.308,-51.909313,5.5568266,0.035217468,-6.8733253
0.05,10,2.86,13.52,18.822,-55.604393,-8.442216,1.0672342,7.7489285
0.05,25,2.76,15.32,29.068,-52.99006,6.094363,-1.3856335,5.0901966
0.05,25,2.74,16.12,25.892,-53.825066,6.276652,-1.2062789,1.9312787
0.05,25,2.58,19.76,23.312,-52.61324,5.8784256,0.24091007,-4.146698
0.05,25,2.38,25.61,20.304,-49.697216,5.6932,-0.887627,-7.7546124
0.05,10,2.36,27.18,8.6047,-48.23177,-6.8312483,-1.2179849,-8.479345
0.05,25,2.82,14.02,36.373,-51.631073,6.462963,0.9146531,7.848899
0.05,10,2.38,25.61,9.1529,-48.92942,-6.802062,-0.17210914,-8.078764
0.05,10,2.5,24.22,8.028723122,-49.86225,-6.9149885,-0.508797,-9.461716
0.05,25,2.91,13.04,51.54814884,-48.214222,6.2957516,4.384293,12.802811
0.05,10,2.54,21.78,9.1102,-51.809273,-6.706009,-0.19947915,-6.0225472
0.05,25,2.78,14.71,31.194,-52.73512,6.104089,-1.5471493,7.254708
0.05,10,2.58,19.76,8.8108,-52.76716,-7.120975,0.11404618,-3.991439
0.05,10,2.82,14.02,16.883,-55.524906,-8.331097,-0.60662806,7.677021
0.05,10,2.65,17.57,14.365,-53.260727,-7.0273848,1.1984992,0.42855582
0.05,25,2.79,14.02,38.21901187,-51.57416,6.2347527,1.5676607,7.9177356
0.05,25,2.65,17.57,27.937,-52.653454,5.7702827,1.1913985,0.10182039
0.05,25,2.86,13.52,38.035,-51.14061,6.4297166,2.4965253,8.046037
0.05,25,2.61,18.56,26.379,-52.68849,5.8740563,0.97795725,-1.7346759
0.05,10,2.78,14.71,15.571,-55.527214,-7.758397,-2.3950586,7.4208426
0.02,25,2.5,24.22,12.55432259,-57.60952,4.6524477,-0.49728537,-8.396594
0.02,25,2.72,14.84,24.46113119,-61.091705,4.1448402,0.80232614,7.42389
0.02,10,2.5,22.73,6.9036,-55.259,-5.068884,0.048175327,-5.526286
0.02,10,2.48,21.32,7.348,-55.98656,-5.332797,0.6171459,-3.6126895
0.02,10,2.33,28.63,5.2038,-52.051434,-5.250955,-2.0815358,-8.298057
0.02,25,2.92,13.02,22.36410559,-63.06917,4.4715796,1.9188001,6.2723293
0.02,25,2.5,22.73,13.462,-58.460274,4.4622498,-0.049064793,-5.6065717
0.02,10,2.67,18.24,6.0266,-58.874603,-5.120271,-0.43560785,-1.7607019
0.02,25,2.85,13.16,25.48688228,-62.046814,4.837259,1.2810823,8.589431
0.02,25,2.36,27.18,13.101,-56.32552,4.6588054,-1.3438582,-7.0033374
0.02,25,2.91,13.04,28.52820071,-61.14536,4.1015882,3.2307396,9.772052
0.02,10,2.38,25.61,5.9801,-53.33645,-5.2127666,-0.15246563,-7.418405
0.02,10,2.5,24.22,6.007493024,-54.102318,-5.264821,-0.3743834,-8.702445
0.02,10,2.54,21.78,6.6813,-56.00571,-4.9760165,-0.06645491,-5.2304854
0.02,10,2.36,27.18,5.5136,-52.654682,-5.253562,-1.1983414,-7.834866
0.02,25,2.54,21.78,13.247,-59.04031,4.3523536,0.4551285,-5.6513777
0.02,25,2.58,19.76,13.792,-60.461494,4.5509996,0.46351728,-3.4543962
0.02,25,2.82,14.02,21.857,-62.293324,4.4716516,0.11962629,6.776959
0.02,25,2.86,13.52,22.318,-62.26543,4.3397193,1.3232962,6.8916864
0.02,25,2.33,28.63,12.683,-55.81685,4.6568513,-2.2557068,-7.368207
0.02,25,2.65,17.57,16.428,-61.12282,4.378728,1.2332504,0.3270583
0.02,25,2.74,16.12,15.524,-62.9558,4.659163,-1.255564,1.6498497
0.02,25,2.79,14.02,22.43095708,-62.221836,4.2549114,0.7872112,6.8424788
0.02,25,2.78,14.71,19.937,-62.529457,4.334025,-1.5875254,6.298629
0.02,25,2.38,25.61,14.047,-56.772503,4.614261,-0.38705656,-6.5921755
0.02,10,2.58,20.28,6.8928,-57.19873,-5.250986,0.053142805,-3.9356408
0.02,25,2.68,16.52,16.703,-62.02499,4.311844,0.44107467,2.0040298
0.02,25,2.42,22.58,7.348,-57.741844,2.4613798,-2.8988404,-10.075171
0.02,25,2.65,19.12,13.227,-61.097626,4.4797153,0.25757393,-3.8147438
0.02,25,2.42,23.97,10.012,-58.17549,4.36297,-1.5151198,-6.563223
0.02,25,2.71,15.67,18.894,-62.040825,4.2069283,-0.2745502,4.235695
0.02,10,2.65,19.12,6.1495,-58.226994,-5.171321,0.022482611,-3.84048
0.02,25,2.98,13.31,27.45796599,-61.859646,3.953563,2.6841767,8.613481
0.02,25,2.71,17.26,13.23,-62.291275,4.4617887,-0.79588354,-1.4840791
0.02,25,2.67,18.24,14.47,-61.651203,4.429971,-0.3360591,-1.8541018
0.02,10,2.71,17.26,5.6623,-59.83364,-5.1989985,-1.0278713,-1.4152162
0.02,25,2.58,20.28,14.249,-60.21606,4.566535,0.35569537,-3.824417
0.02,25,2.61,18.56,15.762,-60.909016,4.514474,1.0577266,-1.2842429
0.02,10,2.54,20.9,7.5167,-56.53866,-5.27318,0.033711698,-3.677947
0.02,25,2.76,15.32,18.082,-62.40095,4.388894,-1.4190648,4.510638
0.02,10,2.74,16.12,6.7319,-60.854782,-5.5201263,-2.025824,1.6349748
0.02,25,2.54,20.9,15.046,-59.60138,4.607292,0.4528147,-3.5467412
0.02,25,2.48,21.32,17.186,-58.851704,4.6659617,1.1766975,-3.4996402
0.01,25,2.71,17.26,9.7509,-66.194435,4.050292,-0.70321846,-1.0567708
0.01,10,2.58,20.28,5.7054,-59.85961,-4.8093243,0.10885415,-3.2462065
0.01,25,2.92,13.02,14.96518108,-69.429504,3.789503,1.4929633,4.7726717
0.01,25,2.58,20.28,11.731,-63.700066,4.1851106,0.45842335,-3.0195458
0.01,25,2.67,18.24,11.1,-65.39056,4.021388,-0.16892716,-1.335219
0.01,25,2.65,19.12,10.148,-64.83014,4.078956,0.3847885,-3.2618475
0.01,25,2.72,14.84,17.10313216,-66.42561,3.6939046,0.7741766,6.439787
0.01,25,2.5,22.73,11.312,-61.81762,4.0977316,0.13639216,-4.7513857
0.01,25,2.91,13.04,16.87708283,-68.05001,3.4275126,2.512159,7.906854
0.01,25,2.36,27.18,10.144,-59.82623,4.297234,-1.0856032,-6.3791924
0.01,25,2.42,23.97,5.9672,-61.804096,4.002777,-1.3718488,-5.9362693
0.01,25,2.71,15.67,10.9673,-67.089325,3.7639575,-0.26559618,3.517689
0.01,25,2.98,13.31,18.2156247,-68.172356,3.3085258,2.2457702,7.0754614
0.01,25,2.42,22.58,5.6525,-60.970024,2.1148386,-2.7462406,-9.047805
0.01,25,2.85,13.16,14.24198996,-68.99064,4.17082,0.52901894,6.7238398
0.01,25,2.76,15.32,12.755,-67.222755,3.94533,-1.2113495,3.84969
0.01,25,2.86,13.52,14.909,-68.56925,3.7506576,0.6429044,5.6377516
0.01,10,2.54,20.9,6.0846,-59.12546,-4.8604465,0.14699423,-2.9715898
0.01,25,2.79,14.02,13.2439899,-68.17717,3.733136,0.3720471,5.653761
0.01,25,2.54,20.9,12.627,-62.969307,4.238942,0.64473474,-2.714564
0.01,25,2.33,28.63,9.8076,-59.278965,4.30121,-1.9861097,-6.716822
0.01,25,2.74,16.12,10.973,-67.1967,4.221502,-1.0305363,1.5553002
0.01,10,2.48,21.32,5.6525,-58.703865,-4.9256597,0.59149504,-2.9034905
0.01,25,2.58,19.76,8.9902,-64.25972,4.15506,0.5761671,-2.9637072
0.01,25,2.38,25.61,11.033,-60.309185,4.252689,-0.15796566,-5.9748225
0.01,25,2.48,21.32,13.662,-62.338196,4.3039365,1.240629,-2.6636465
0.01,25,2.54,21.78,10.919,-62.25744,3.9856524,0.65373075,-4.668399
0.01,25,2.82,14.02,15.287,-68.19582,3.9425478,-0.24269576,5.5949397
0.01,25,2.78,14.71,14.181,-67.683525,3.878767,-1.3901477,5.315802
0.01,10,2.5,22.73,5.5415,-57.856308,-4.6734014,0.1500095,-4.8130198
0.01,10,2.38,25.61,4.6223,-56.088036,-4.789261,-0.023100019,-6.9017854
