colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,reg_lambda,subsample,val_rmse,val_r2,best_iteration,best_n_estimators,n_leaves,n_splits,n_nodes
0.75,0.0,0.05,3,3,1,1.0,5.799804361077433,0.9714655987775961,816,817,6335,5468,11803
0.75,0.3,0.1,3,5,5,0.8,5.800062726763414,0.9714630564593055,148,149,1470,1271,2741
0.75,0.0,0.1,3,3,1,1.0,5.803859947426671,0.9714256787452942,522,523,4189,3616,7805
1.0,0.3,0.1,4,3,10,0.8,5.8043535802403445,0.97142081790352,175,176,2918,2692,5610
1.0,0.1,0.1,3,3,10,0.8,5.804750196502208,0.9714169120919675,544,545,4589,3994,8583
1.0,0.3,0.1,4,8,1,0.8,5.804783225766404,0.9714165868131817,304,305,4157,3802,7959
1.0,0.1,0.03,4,5,10,0.8,5.804957500050684,0.9714148704946016,548,549,7486,6887,14373
1.0,0.3,0.1,3,3,10,0.8,5.805091982279378,0.9714135460279015,544,545,4539,3944,8483
1.0,0.0,0.1,4,5,10,0.8,5.806230770921406,0.971402329281548,167,168,2834,2616,5450
0.75,0.1,0.05,3,8,1,1.0,5.8064594155055715,0.9714000769317769,443,444,3457,2963,6420
0.75,0.3,0.03,3,5,1,0.8,5.807531719437463,0.9713895126138195,719,720,5817,5047,10864
0.75,0.1,0.03,3,8,10,0.8,5.809686125698328,0.9713682815473028,998,999,7056,6056,13112
1.0,0.1,0.1,4,5,10,0.8,5.810281885064833,0.9713624091167886,176,177,2915,2688,5603
1.0,0.0,0.03,4,5,1,1.0,5.812968750668577,0.9713359170634,613,614,9302,8638,17940
1.0,1.0,0.1,4,5,10,0.8,5.813733191968061,0.9713283775597381,167,168,2460,2242,4702
1.0,0.0,0.03,4,3,5,1.0,5.8200786946846215,0.9712657550964637,979,980,12875,11875,24750
1.0,0.3,0.1,3,8,20,0.8,5.820407971265746,0.9712625036690977,733,734,5741,4957,10698
0.75,0.0,0.03,3,5,1,0.8,5.821895798854267,0.97124780988652,721,722,5900,5128,11028
0.75,0.1,0.03,3,5,1,0.8,5.823534709371082,0.9712316196622236,719,720,5864,5094,10958
1.0,1.0,0.1,3,3,10,0.8,5.828274469887822,0.9711847715778017,581,582,4582,3950,8532
1.0,1.0,0.03,4,3,10,0.8,5.8290117937681005,0.971177480397523,734,735,8983,8198,17181
1.0,0.1,0.05,3,8,20,0.8,5.829133206951525,0.9711762796896061,852,853,6552,5649,12201
1.0,1.0,0.05,4,5,10,0.8,5.830591770955769,0.9711618533592431,387,388,4908,4470,9378
1.0,0.0,0.1,3,5,1,0.8,5.8315344862643315,0.971152527252678,448,449,3853,3354,7207
1.0,0.1,0.1,3,5,1,0.8,5.831541423632606,0.9711524586170001,448,449,3846,3347,7193
0.75,0.1,0.05,3,5,1,0.8,5.834052893759591,0.9711276057233578,461,462,3873,3361,7234
1.0,0.3,0.05,4,3,5,0.8,5.834945940611246,0.971118765771184,546,547,7777,7180,14957
1.0,1.0,0.05,4,5,5,0.8,5.836726869240604,0.9711011329543894,456,457,5339,4832,10171
1.0,0.3,0.03,3,3,1,0.8,5.837535830321853,0.9710931217250354,992,993,7867,6867,14734
1.0,0.1,0.1,3,3,20,0.8,5.838198141458171,0.9710865619593931,581,582,4837,4205,9042
1.0,0.1,0.1,4,8,10,0.8,5.839534662070978,0.9710733223165275,159,160,2433,2223,4656
1.0,0.0,0.05,4,5,1,1.0,5.8400745074061025,0.971067973721226,562,563,8442,7829,16271
0.75,0.0,0.1,3,8,10,1.0,5.840096914441911,0.9710677517096089,401,402,3305,2853,6158
1.0,0.3,0.1,4,5,10,0.8,5.843496177251214,0.9710340615366024,164,165,2668,2453,5121
1.0,0.3,0.05,3,3,1,0.8,5.844226169894585,0.9710268240054742,733,734,6149,5365,11514
1.0,0.1,0.05,3,8,1,0.8,5.8459911547796795,0.9710093212812259,850,851,6614,5713,12327
1.0,0.3,0.05,3,5,10,0.8,5.847525924004544,0.9709940972273697,991,992,7559,6559,14118
0.75,0.0,0.05,3,5,1,0.8,5.848811131733841,0.9709813456098165,448,449,3798,3299,7097
1.0,1.0,0.03,4,5,10,0.8,5.849445934121293,0.9709750461720871,648,649,7914,7215,15129
1.0,1.0,0.1,3,8,20,0.8,5.852221012069359,0.9709474997628904,554,555,4256,3651,7907
1.0,0.1,0.1,4,3,10,0.8,5.853258274167143,0.970937200176499,175,176,3051,2825,5876
1.0,0.1,0.03,4,3,1,1.0,5.8576902234635275,0.9708931721793752,458,459,6428,5919,12347
1.0,0.3,0.03,4,8,10,0.8,5.857820137045697,0.9708918810854267,563,564,6969,6355,13324
1.0,0.1,0.05,4,3,5,1.0,5.858427590938853,0.9708858437689698,542,543,5295,4702,9997
1.0,0.0,0.1,4,8,10,1.0,5.861944634253626,0.9708508765416601,680,681,8829,8098,16927
0.75,0.0,0.1,3,5,20,1.0,5.8628462527430925,0.970841909070469,756,757,6003,5196,11199
1.0,0.3,0.05,3,8,1,0.8,5.864377861342255,0.9708266725746776,852,853,6609,5706,12315
1.0,1.0,0.1,4,3,10,0.8,5.86474566977543,0.9708230130109187,175,176,2608,2382,4990
1.0,0.0,0.05,4,5,20,1.0,5.8673385210625675,0.9707972085462008,657,658,9408,8700,18108
1.0,0.0,0.05,4,8,5,0.8,5.8684009962526,0.9707866313311515,647,648,8291,7593,15884
1.0,1.0,0.03,4,8,10,0.8,5.869142662107056,0.9707792467208664,548,549,6516,5917,12433
1.0,0.1,0.03,4,8,10,0.8,5.869383626291977,0.9707768472905088,563,564,7066,6452,13518
1.0,0.0,0.1,4,8,1,1.0,5.8695399022386665,0.9707752911009858,417,418,5617,5149,10766
0.75,0.1,0.1,3,5,5,0.8,5.870165399182834,0.9707690620130396,148,149,1479,1280,2759
1.0,0.0,0.03,4,8,10,0.8,5.873243674321678,0.9707383969614608,563,564,7100,6486,13586
1.0,0.1,0.05,4,3,1,1.0,5.877124650660215,0.9706997126785946,268,269,3834,3515,7349
1.0,0.1,0.05,4,5,20,1.0,5.877826136165403,0.9706927177772753,663,664,8999,8285,17284
1.0,0.1,0.05,4,8,10,1.0,5.8788494480483315,0.9706825122692908,627,628,5915,5237,11152
1.0,0.3,0.03,4,3,1,1.0,5.881500260495499,0.9706560674068307,573,574,5373,4749,10122
1.0,0.3,0.03,4,3,5,0.8,5.881929650868908,0.9706517826286077,734,735,10345,9560,19905
1.0,0.1,0.05,4,5,1,0.8,5.885344257147332,0.9706176979995146,335,336,5205,4819,10024
1.0,0.0,0.03,4,5,20,1.0,5.886290608476713,0.9706082480115731,997,998,12963,11963,24926
1.0,0.0,0.03,4,5,5,0.8,5.886744119489154,0.9706037188445389,734,735,10259,9474,19733
1.0,0.0,0.1,3,3,1,1.0,5.8878831029632615,0.9705923423971039,598,599,4789,4140,8929
1.0,1.0,0.05,3,3,10,0.8,5.888114297017166,0.9705900329052405,851,852,6698,5796,12494
1.0,0.1,0.05,4,3,10,1.0,5.888146714114069,0.9705897090703658,470,471,6023,5502,11525
1.0,0.3,0.05,4,3,1,1.0,5.890335738180754,0.9705678374000565,349,350,3197,2797,5994
1.0,0.0,0.03,4,3,10,1.0,5.890561321108049,0.9705655830224367,999,1000,12728,11728,24456
1.0,0.0,0.1,4,3,10,0.8,5.895237215574523,0.9705188347260324,167,168,2954,2736,5690
0.75,1.0,0.03,3,8,1,0.8,5.895573933494355,0.9705154668818634,721,722,5601,4829,10430
1.0,0.0,0.1,4,3,5,1.0,5.8967344359704095,0.9705038580913534,221,222,3726,3454,7180
1.0,0.0,0.03,4,8,1,0.8,5.898962469227566,0.9704815641246085,733,734,9461,8677,18138
1.0,0.1,0.1,3,5,10,0.8,5.899977839167009,0.9704714014181637,544,545,4525,3930,8455
1.0,1.0,0.03,3,3,1,0.8,5.901004161965873,0.9704611273084371,988,989,7716,6716,14432
1.0,0.1,0.05,4,3,20,1.0,5.901481361177901,0.9704563496481147,886,887,9275,8338,17613
1.0,0.0,0.1,3,5,10,0.8,5.902062162184986,0.9704505342179921,549,550,4574,3974,8548
1.0,0.3,0.1,3,3,5,0.8,5.902559924959751,0.9704455497756337,344,345,3067,2672,5739
1.0,0.0,0.05,3,3,5,0.8,5.902772640414743,0.9704434195807061,730,731,6079,5298,11377
1.0,0.3,0.1,4,8,10,0.8,5.905242864797196,0.9704186764075693,116,117,1921,1754,3675
1.0,0.0,0.1,3,3,10,0.8,5.906158098059127,0.9704095062819904,377,378,3307,2879,6186
0.75,0.0,0.03,3,3,1,1.0,5.908717376232641,0.9703838562024207,998,999,7506,6506,14012
1.0,0.3,0.03,4,8,1,0.8,5.9108202671343,0.9703627718966756,733,734,9239,8455,17694
1.0,0.1,0.03,4,3,5,0.8,5.911711271047513,0.9703538361228488,734,735,10721,9936,20657
0.75,0.1,0.1,3,5,10,1.0,5.911923188872028,0.9703517106255531,403,404,2661,2207,4868
1.0,0.1,0.05,4,5,5,1.0,5.912663302332527,0.9703442868242371,355,356,4941,4535,9476
1.0,0.3,0.03,4,5,1,0.8,5.914600712050744,0.9703248489915082,380,381,5803,5372,11175
1.0,0.1,0.03,4,3,5,1.0,5.914866165245188,0.9703221852308298,692,693,8695,7952,16647
0.75,0.0,0.03,3,8,5,0.8,5.916359948764743,0.9703071932335968,736,737,5678,4891,10569
1.0,0.3,0.1,4,3,10,1.0,5.916682939148038,0.9703039511209102,176,177,2372,2145,4517
1.0,0.0,0.05,4,8,1,1.0,5.917306357952806,0.9702976928674882,472,473,6646,6123,12769
1.0,0.1,0.03,4,5,1,0.8,5.918272787922505,0.9702879899580393,380,381,5916,5485,11401
0.75,0.0,0.03,3,8,1,0.8,5.918898357869706,0.9702817084216679,721,722,5732,4960,10692
1.0,0.1,0.05,4,5,1,1.0,5.919968038447235,0.9702709658983524,269,270,3797,3477,7274
1.0,0.0,0.1,4,5,1,1.0,5.920559489243179,0.9702650252787003,173,174,3111,2887,5998
1.0,0.3,0.1,4,3,5,1.0,5.921170561677908,0.970258886953049,235,236,2022,1736,3758
0.75,0.0,0.03,3,8,5,1.0,5.9211926437785545,0.970258665122764,985,986,7425,6425,13850
1.0,0.1,0.03,4,5,1,1.0,5.926231551481118,0.9702080241059498,696,697,7126,6379,13505
1.0,0.0,0.1,3,3,10,1.0,5.926694181035592,0.970203372520407,733,734,5757,4973,10730
1.0,0.3,0.05,4,5,1,0.8,5.928225836432067,0.9701879696461929,344,345,5136,4741,9877
1.0,1.0,0.03,3,3,10,0.8,5.928762399282447,0.970182572836988,998,999,7507,6507,14014
1.0,0.1,0.05,4,8,5,0.8,5.930446524688085,0.9701656305426414,380,381,5166,4735,9901
1.0,0.1,0.05,3,5,10,0.8,5.933027038999753,0.9701396612443985,851,852,6834,5932,12766
1.0,0.0,0.05,3,3,1,1.0,5.934148460704831,0.9701283721683717,999,1000,7452,6452,13904
1.0,0.0,0.1,4,5,1,0.8,5.9344590565947435,0.9701252450987683,152,153,2751,2548,5299
1.0,0.3,0.05,4,8,5,0.8,5.934722244942279,0.9701225951987008,386,387,5127,4690,9817
1.0,1.0,0.03,4,3,20,1.0,5.935080665252246,0.9701189862708971,773,774,6918,6094,13012
1.0,0.3,0.1,4,3,1,1.0,5.9353001238622,0.9701167764384293,178,179,1714,1485,3199
0.75,1.0,0.03,4,3,20,1.0,5.936325963961715,0.9701064456859523,881,882,5993,5061,11054
1.0,0.1,0.03,4,5,5,1.0,5.936703343107002,0.9701026448291177,553,554,7727,7123,14850
1.0,0.0,0.03,4,8,1,1.0,5.93672920462118,0.970102384350359,830,831,11277,10396,21673
1.0,0.1,0.03,4,5,10,1.0,5.93769555461905,0.9700926504004911,736,737,9492,8705,18197
1.0,0.0,0.03,4,5,10,1.0,5.941226956878817,0.9700570654541637,776,777,10583,9756,20339
1.0,0.1,0.1,4,5,1,1.0,5.941426424938732,0.9700550548393978,135,136,1940,1754,3694
1.0,1.0,0.05,4,8,10,0.8,5.942644797858663,0.9700427723171708,469,470,5365,4845,10210
1.0,0.1,0.1,4,3,1,1.0,5.942689359865434,0.9700423230360061,214,215,2015,1750,3765
1.0,0.3,0.1,4,5,1,0.8,5.9429226995664886,0.9700399704134135,155,156,2708,2502,5210
1.0,1.0,0.05,3,3,5,0.8,5.943131582859236,0.9700378642915847,730,731,5931,5150,11081
1.0,0.1,0.1,3,5,20,0.8,5.944942840242516,0.9700195986993035,345,346,2944,2548,5492
1.0,0.3,0.03,3,3,10,0.8,5.945281251694779,0.9700161853780371,998,999,7618,6618,14236
1.0,0.0,0.1,4,5,10,1.0,5.946205513158292,0.9700068620046416,330,331,5072,4691,9763
1.0,0.0,0.03,4,5,1,0.8,5.949082004345341,0.9699778364807867,369,370,5799,5379,11178
0.75,0.1,0.03,3,5,10,0.8,5.949102099024364,0.9699776336640301,730,731,5561,4780,10341
1.0,0.0,0.1,4,3,10,1.0,5.951297622114664,0.9699554699961739,365,366,5588,5172,10760
1.0,0.0,0.05,4,8,10,0.8,5.9513603710902006,0.9699548364289968,387,388,5105,4667,9772
0.75,0.1,0.05,3,3,1,1.0,5.951463887338302,0.9699537912260647,528,529,3946,3367,7313
1.0,0.0,0.05,4,8,20,1.0,5.951603406259456,0.9699523824755965,710,711,9527,8766,18293
1.0,0.1,0.03,3,3,10,0.8,5.9544576193515475,0.9699235556664152,998,999,7659,6659,14318
1.0,1.0,0.1,3,5,5,0.8,5.954593085851415,0.9699221871464763,544,545,4303,3708,8011
1.0,0.3,0.1,3,8,5,0.8,5.954966949780184,0.9699184101084374,733,734,5690,4906,10596
1.0,0.0,0.1,4,5,5,1.0,5.957572880943371,0.9698920765602251,136,137,2506,2319,4825
1.0,0.3,0.1,3,5,20,0.8,5.958251958415854,0.9698852124300793,345,346,2930,2534,5464
1.0,0.1,0.03,4,5,5,0.8,5.958531501757174,0.9698823865724681,582,583,8169,7536,15705
1.0,1.0,0.1,4,3,20,1.0,5.959866858805295,0.9698688858386308,286,287,2073,1736,3809
1.0,0.0,0.1,3,5,5,0.8,5.960272195423339,0.9698647872037053,545,546,4586,3990,8576
1.0,0.3,0.1,4,5,5,1.0,5.961448426221743,0.9698528919540288,126,127,1893,1716,3609
0.75,0.0,0.05,3,8,1,1.0,5.962524677427501,0.969842005743875,440,441,3735,3244,6979
1.0,0.0,0.03,4,3,20,1.0,5.962604901188332,0.9698411942071099,995,996,13207,12207,25414
0.75,0.0,0.03,3,5,1,1.0,5.964673714562019,0.9698202624949248,718,719,5947,5178,11125
0.75,0.3,0.03,3,5,10,0.8,5.968267615008978,0.9697838830872828,721,722,5464,4692,10156
1.0,0.1,0.1,4,3,5,1.0,5.969187898640578,0.9697745639536597,171,172,2752,2530,5282
1.0,0.1,0.1,4,8,20,1.0,5.969264500103878,0.9697737881940336,315,316,3905,3539,7444
1.0,0.0,0.05,4,5,10,1.0,5.9693167057355945,0.9697732594905788,667,668,9470,8752,18222
1.0,0.1,0.05,4,8,10,0.8,5.970130782001158,0.9697650144765678,563,564,7183,6569,13752
1.0,0.3,0.05,3,5,1,0.8,5.971704036574823,0.9697490772723455,734,735,6050,5265,11315
1.0,1.0,0.03,4,5,1,0.8,5.971890408787729,0.9697471890275985,344,345,5148,4753,9901
1.0,0.0,0.03,4,3,5,0.8,5.974338991432883,0.9697223755467093,549,550,8283,7683,15966
1.0,0.3,0.05,4,8,10,0.8,5.974962022857861,0.969716060238809,345,346,4533,4137,8670
1.0,0.3,0.05,4,5,20,1.0,5.975584041144295,0.9697097545435567,648,649,5606,4907,10513
1.0,1.0,0.1,4,3,5,1.0,5.976338035441846,0.9697021100646,193,194,1438,1194,2632
1.0,0.3,0.1,4,5,20,1.0,5.97718737589799,0.9696934977498105,226,227,2763,2486,5249
1.0,0.1,0.1,4,8,1,1.0,5.980366887649664,0.9696612466246955,157,158,2095,1887,3982
1.0,0.1,0.1,4,5,10,1.0,5.980995028186648,0.9696548731021312,248,249,3208,2909,6117
0.75,0.1,0.1,3,8,1,1.0,5.981748273987002,0.9696472292975085,226,227,1758,1481,3239
1.0,0.0,0.03,4,8,10,1.0,5.983824946182051,0.969626150611628,987,988,12325,11325,23650
0.75,0.1,0.05,3,5,1,1.0,5.983825546207659,0.969626144520177,448,449,3519,3020,6539
1.0,0.0,0.03,3,3,10,0.8,5.985144473204924,0.9696127533166026,995,996,7673,6673,14346
1.0,0.3,0.1,4,3,20,1.0,5.98525992208476,0.9696115810115925,330,331,2981,2600,5581
1.0,0.1,0.03,3,3,20,0.8,5.986831180513879,0.9695956237006161,998,999,7427,6427,13854
1.0,0.0,0.03,3,3,20,0.8,5.98822483106139,0.9695814666260877,998,999,7465,6465,13930
0.75,0.1,0.1,3,5,5,1.0,5.988807942978627,0.9695755422416772,254,255,2023,1718,3741
1.0,1.0,0.03,3,3,20,0.8,5.9896111390242375,0.9695673808703059,995,996,7261,6261,13522
1.0,0.0,0.1,3,3,5,1.0,5.990133900273294,0.9695620684425468,719,720,5609,4839,10448
0.75,0.0,0.03,3,5,10,0.8,5.991016734125924,0.9695530958162185,730,731,5590,4809,10399
0.75,0.0,0.03,3,8,1,1.0,5.991592538436108,0.9695472429528652,931,932,7436,6454,13890
1.0,0.0,0.03,4,8,5,1.0,5.994003868677947,0.9695227264558193,609,610,8455,7795,16250
1.0,1.0,0.05,4,3,1,1.0,5.994704448014296,0.9695156016703378,325,326,2637,2261,4898
0.75,0.0,0.05,3,8,20,0.8,5.995927945875983,0.9695031568858958,558,559,4167,3558,7725
1.0,0.1,0.1,4,5,5,1.0,5.996334023997778,0.9694990259089244,123,124,2280,2106,4386
0.75,0.1,0.05,3,8,20,0.8,5.996756123763319,0.969494731649433,558,559,4156,3547,7703
1.0,0.0,0.05,4,8,5,1.0,6.00166159959802,0.9694448033017807,405,406,5743,5287,11030
1.0,0.1,0.05,4,8,5,1.0,6.003280099066881,0.9694283211203023,319,320,4174,3804,7978
1.0,0.1,0.03,3,5,20,0.8,6.004233044781802,0.9694186146058077,998,999,7294,6294,13588
1.0,1.0,0.05,3,8,1,0.8,6.005161308878524,0.9694091580120139,734,735,5678,4893,10571
1.0,0.3,0.03,4,5,1,1.0,6.00594674740641,0.9694011552970261,357,358,5105,4697,9802
0.75,0.3,0.05,3,8,20,0.8,6.00599713940292,0.9694006418248263,558,559,4129,3520,7649
0.75,0.1,0.03,3,5,1,1.0,6.0069766220900265,0.9693906604729161,700,701,5782,5031,10813
1.0,0.1,0.05,4,5,10,1.0,6.007765509840075,0.9693826201823916,615,616,5889,5223,11112
1.0,0.0,0.03,4,8,20,1.0,6.008059917615909,0.9693796193277335,986,987,11968,10968,22936
1.0,0.0,0.03,3,5,20,0.8,6.0096037645242,0.9693638807184652,998,999,7317,6317,13634
1.0,1.0,0.1,4,5,5,1.0,6.011227217524427,0.9693473262101578,184,185,1425,1190,2615
1.0,0.3,0.03,4,3,5,1.0,6.012627104147892,0.9693330478397346,826,827,6585,5708,12293
1.0,0.0,0.1,3,5,5,1.0,6.014175003305792,0.9693172559208646,797,798,6577,5729,12306
1.0,0.3,0.03,3,5,20,0.8,6.014314389658735,0.9693158336791264,998,999,7255,6255,13510
0.75,0.1,0.1,3,8,10,1.0,6.016778200243364,0.9692906885157975,288,289,2089,1750,3839
1.0,1.0,0.1,3,5,10,0.8,6.0176957342747714,0.9692813217132142,389,390,3176,2736,5912
1.0,0.1,0.03,4,3,20,1.0,6.017774467954922,0.9692805178804784,793,794,10800,9956,20756
1.0,0.1,0.05,4,8,20,1.0,6.01985419800274,0.9692592810361348,557,558,7128,6520,13648
1.0,0.0,0.05,4,8,10,1.0,6.020576558094718,0.9692519030498385,438,439,6106,5617,11723
1.0,0.1,0.03,4,3,10,1.0,6.024197143079924,0.9692149100572006,999,1000,9938,8938,18876
1.0,0.3,0.05,4,3,20,1.0,6.026145166801148,0.9691949971027594,746,747,6590,5793,12383
0.75,0.0,0.03,3,5,10,1.0,6.026545631077871,0.9691909027065029,983,984,7366,6366,13732
1.0,0.1,0.05,3,3,10,0.8,6.0275014741098465,0.9691811289494847,851,852,6954,6052,13006
1.0,1.0,0.1,4,8,1,0.8,6.0284378341395515,0.9691715529085272,127,128,2012,1834,3846
1.0,1.0,0.03,4,3,1,1.0,6.029298568164973,0.9691627489734386,508,509,4334,3775,8109
1.0,0.3,0.03,4,5,5,0.8,6.030502507493024,0.9691504324873447,459,460,6461,5951,12412
1.0,1.0,0.03,3,5,20,0.8,6.031348563270116,0.9691417757342207,998,999,7136,6136,13272
1.0,1.0,0.03,4,3,5,0.8,6.034027055405134,0.969114361678098,412,413,5787,5324,11111
0.75,0.1,0.03,3,5,10,1.0,6.03495644994428,0.9691048465884311,992,993,7339,6339,13678
1.0,0.0,0.1,3,5,1,1.0,6.035178452051728,0.9691025735263541,636,637,5319,4632,9951
1.0,0.3,0.05,4,8,20,1.0,6.037421132203163,0.9690796062121889,509,510,5973,5413,11386
0.75,0.0,0.03,3,3,5,1.0,6.037707048133105,0.9690766775304606,999,1000,7041,6041,13082
1.0,1.0,0.03,4,5,5,1.0,6.038902979726974,0.9690644259121904,617,618,4833,4165,8998
0.75,0.3,0.03,3,8,1,0.8,6.041859880842069,0.9690341237767047,580,581,4662,4031,8693
1.0,0.0,0.03,4,5,5,1.0,6.044209966432031,0.9690100296686056,511,512,7529,6967,14496
1.0,0.3,0.05,4,3,10,1.0,6.044477248030925,0.9690072887869987,333,334,4304,3920,8224
1.0,1.0,0.05,3,5,5,0.8,6.045146282367177,0.9690004275367488,730,731,5787,5006,10793
1.0,0.3,0.1,4,8,20,1.0,6.045655248438896,0.9689952073504766,339,340,2861,2471,5332
0.75,0.0,0.05,3,8,5,1.0,6.045827071466593,0.9689934449565487,540,541,4432,3841,8273
1.0,0.3,0.03,4,5,5,1.0,6.046425105327947,0.9689873105148168,451,452,6036,5534,11570
1.0,0.1,0.1,3,5,20,1.0,6.047447405592979,0.9689768226776797,599,600,4489,3839,8328
1.0,0.3,0.1,4,5,1,1.0,6.048397239494266,0.9689670766881221,118,119,1645,1476,3121
1.0,0.3,0.1,3,5,1,0.8,6.048924601783004,0.9689616649050407,448,449,3823,3324,7147
1.0,1.0,0.03,4,5,5,0.8,6.050559608459193,0.9689448834944786,459,460,6022,5512,11534
1.0,1.0,0.05,4,5,5,1.0,6.0568532330978435,0.9688802445488279,209,210,2732,2472,5204
1.0,0.1,0.03,4,8,1,0.8,6.0570446103146836,0.9688782779480051,734,735,9439,8654,18093
1.0,0.3,0.03,3,5,10,0.8,6.060803139630893,0.9688396425394683,995,996,7487,6487,13974
0.75,1.0,0.03,3,5,20,0.8,6.061278832137381,0.9688347509995532,998,999,6749,5749,12498
1.0,1.0,0.1,4,3,1,1.0,6.062031403972093,0.9688270115289545,89,90,1295,1155,2450
1.0,0.0,0.05,3,3,5,1.0,6.068522749601702,0.9687602144532879,998,999,7127,6127,13254
1.0,0.3,0.05,4,3,5,1.0,6.068876628509814,0.9687565709228975,471,472,3863,3341,7204
1.0,1.0,0.1,3,3,5,0.8,6.069143793130613,0.968753820060383,344,345,2976,2581,5557
1.0,0.0,0.05,3,8,20,1.0,6.070012975395628,0.9687448696808509,974,975,7365,6365,13730
1.0,0.3,0.05,4,5,1,1.0,6.070023429441723,0.9687447620228095,209,210,2915,2655,5570
0.75,0.3,0.1,3,8,1,1.0,6.070128989333661,0.9687436749336837,188,189,1495,1256,2751
1.0,0.3,0.03,4,8,5,1.0,6.070282342681011,0.9687420956187694,430,431,5807,5326,11133
0.75,0.1,0.03,3,8,20,0.8,6.071964829070609,0.9687247658525466,998,999,6824,5824,12648
1.0,0.1,0.03,4,8,20,1.0,6.072262438057935,0.9687216999524206,882,883,10570,9637,20207
0.75,0.1,0.1,3,3,10,1.0,6.072473671744587,0.968719523779827,373,374,2371,1947,4318
0.75,0.3,0.1,3,8,10,1.0,6.073681036381807,0.968707083809763,249,250,1805,1505,3310
1.0,0.3,0.03,4,5,10,1.0,6.0737144534847705,0.9687067394645553,831,832,7152,6270,13422
0.75,0.0,0.05,3,3,5,1.0,6.0737614488409175,0.9687062551995722,536,537,4196,3609,7805
1.0,0.1,0.03,4,8,1,1.0,6.073821514801568,0.9687056362427185,444,445,6031,5536,11567
0.75,0.0,0.03,3,8,20,0.8,6.074907709956747,0.9686944423590561,998,999,6832,5832,12664
0.75,0.1,0.03,3,8,5,1.0,6.075115011722165,0.9686923057642619,935,936,6953,5967,12920
1.0,1.0,0.03,3,5,10,0.8,6.07674784715601,0.9686754740887077,995,996,7392,6392,13784
1.0,0.1,0.1,3,8,5,0.8,6.077204979762648,0.9686707610411555,544,545,4352,3757,8109
1.0,1.0,0.03,3,8,10,0.8,6.077403875900764,0.9686687103067705,995,996,7170,6170,13340
0.75,0.3,0.03,3,8,20,0.8,6.078066774727942,0.9686618749512993,998,999,6797,5797,12594
1.0,0.3,0.05,4,8,10,1.0,6.078614390863394,0.9686562277491024,336,337,4060,3673,7733
1.0,0.1,0.03,3,5,10,0.8,6.079051231949815,0.9686517225317484,995,996,7523,6523,14046
0.75,0.1,0.1,3,5,20,1.0,6.079226417313892,0.968649915723968,518,519,3541,2972,6513
0.75,0.1,0.03,3,5,20,0.8,6.079340795983877,0.9686487360295694,998,999,6933,5933,12866
0.75,0.1,0.1,3,3,5,1.0,6.081139557094518,0.9686301808015723,297,298,2184,1836,4020
0.75,0.0,0.03,3,5,20,0.8,6.083143151296515,0.9686095061429908,998,999,6964,5964,12928
1.0,0.3,0.03,3,3,20,0.8,6.0831500377109595,0.9686094350718135,850,851,6609,5708,12317
0.75,0.3,0.03,3,5,20,0.8,6.083536289266471,0.9686054486373556,998,999,6888,5888,12776
1.0,0.3,0.03,4,3,20,1.0,6.088647555372609,0.9685526723214781,648,649,8744,8045,16789
0.75,0.0,0.03,3,5,5,1.0,6.08986832563498,0.968540060715799,974,975,7512,6512,14024
1.0,1.0,0.05,3,8,5,0.8,6.090532711993742,0.9685331959714274,734,735,5624,4839,10463
0.75,0.1,0.03,3,3,20,0.8,6.092462505689331,0.9685132522117539,998,999,7073,6073,13146
0.75,0.1,0.03,3,3,5,1.0,6.092932916835287,0.9685083897152127,999,1000,7104,6104,13208
0.75,0.1,0.1,3,3,20,1.0,6.093062855169312,0.9685070465161114,486,487,2884,2347,5231
1.0,1.0,0.05,4,5,10,1.0,6.094250745675838,0.9684947657213585,449,450,3126,2626,5752
1.0,0.1,0.03,4,5,20,1.0,6.094608540119271,0.9684910662579999,402,403,5527,5074,10601
0.75,0.1,0.1,3,3,1,1.0,6.094794541754612,0.968489142983487,240,241,1829,1538,3367
1.0,0.1,0.05,3,5,5,0.8,6.0954081484722105,0.9684827978157473,744,745,6058,5263,11321
0.75,0.3,0.05,3,3,1,1.0,6.096699259913163,0.9684694446393927,381,382,2922,2490,5412
0.75,0.1,0.03,3,3,1,1.0,6.09700110682113,0.9684663224134671,797,798,5892,5044,10936
1.0,1.0,0.03,3,3,5,0.8,6.0976991145300135,0.9684591018112083,992,993,7625,6625,14250
1.0,0.0,0.03,3,3,5,0.8,6.098012852301991,0.9684558560539118,998,999,7785,6785,14570
1.0,0.3,0.03,4,8,20,1.0,6.10146151002102,0.9684201671437189,767,768,8506,7688,16194
1.0,0.3,0.1,3,5,5,0.8,6.101593541953876,0.9684188003920062,448,449,3805,3306,7111
0.75,0.3,0.03,3,3,20,0.8,6.101606063650561,0.968418670769931,998,999,6991,5991,12982
1.0,1.0,0.03,4,5,1,1.0,6.102145668073331,0.9684130846411992,494,495,4204,3659,7863
1.0,1.0,0.03,4,8,5,1.0,6.1022976761913466,0.9684115109234867,362,363,4569,4156,8725
1.0,1.0,0.1,4,8,5,1.0,6.102453462836686,0.9684098980465603,98,99,1277,1128,2405
1.0,0.1,0.1,3,8,10,0.8,6.103073920932148,0.9684034739644987,549,550,4393,3793,8186
