SOC,Temperature(C),Capacity,R_50%,True_SOP(W),SHAP_SOC,SHAP_Temperature(C),SHAP_Capacity,SHAP_R_50%
0.8,10,2.42,22.58,90.258,24.08312817,-3.296531084,-1.627642705,-5.174327079
0.8,10,2.65,19.12,94.324,23.30935885,-5.522794857,0.452567989,-1.189640369
0.8,10,2.42,23.97,88.539,24.33515181,-5.341539505,-1.726472108,-5.220747352
0.8,10,2.85,13.16,104.0654473,20.10277085,-4.11891766,2.747780581,8.479768921
0.8,10,2.5,24.22,87.46484465,24.35175703,-5.838701702,-1.028178812,-6.939310811
0.8,25,2.38,25.61,95.949,21.57273453,4.791169746,-1.960871148,-5.173571688
0.8,25,2.48,21.32,100.16,20.65184783,4.851431341,-0.016934832,-1.792094826
0.8,25,2.54,21.78,99.778,21.34495705,4.659766594,0.057494291,-3.297287547
0.8,10,2.38,25.61,86.659,24.02585973,-5.66285054,-1.718326039,-6.521226102
0.8,25,2.58,20.28,101.17,20.65165049,4.798447167,0.139888817,-1.684045951
0.8,10,2.58,20.28,92.897,23.15828673,-5.57028525,-0.188982784,-2.0927811
0.8,25,2.5,24.22,96.89495702,22.20139359,4.925428869,-0.889666417,-6.13740379
0.8,25,2.65,19.12,102.25,20.69590857,4.789216251,0.495588044,-0.581373659
0.8,25,2.36,27.18,94.5,21.63389507,5.017139942,-3.141567219,-5.778229408
0.8,10,2.48,21.32,91.806,23.03526825,-5.654661439,-0.468267132,-2.235253759
0.8,25,2.42,23.97,97.587,21.9284136,4.526470319,-2.275472373,-4.105016761
0.8,10,2.79,14.02,102.6936779,20.66534002,-4.28621768,2.552560081,7.28005277
0.8,10,2.33,28.63,83.301,24.11531913,-5.850001928,-4.270150497,-7.642679921
0.8,10,2.61,18.56,95.574,22.82386896,-5.403692373,-0.081252636,0.97043293
0.8,25,2.68,16.52,104.83,19.60102058,4.395524342,1.025559152,3.249535915
0.8,25,2.82,14.02,107.23,18.59174903,3.951081143,2.271066509,6.041959655
0.8,25,2.74,16.12,105.11,19.92240426,4.564491931,0.660914045,3.383604197
0.8,25,2.92,13.02,108.3629611,18.11818746,3.741893953,3.151088243,6.54028655
0.8,25,2.54,20.9,100.65,20.69389222,4.831130262,0.070195001,-1.709686501
0.8,10,2.54,21.78,90.992,23.55388802,-5.451264468,-0.372044339,-3.429841478
0.8,10,2.92,13.02,104.3045696,20.1714394,-4.261287083,3.63933245,7.841484131
0.8,25,2.65,17.57,103.82,20.0851792,4.443767292,0.905970517,2.1864892
0.8,25,2.61,18.56,102.84,20.16428316,4.712357472,0.329730704,1.033248617
0.8,10,2.71,15.67,99.694,21.65573386,-4.64719214,0.725291793,5.78063015
0.8,10,2.65,17.57,97.04,22.80643913,-5.064101042,0.983517863,2.382365281
0.8,25,2.76,15.32,105.91,19.19139036,4.225272171,0.769087875,4.805354093
0.8,10,2.76,15.32,99.999,21.56937332,-4.782092896,0.596658007,5.700046821
0.8,10,2.86,13.52,103.41,20.32683906,-4.240311096,3.130833516,7.486533314
0.8,25,2.86,13.52,107.77,18.32253616,3.720225852,2.756135796,6.182050161
0.8,25,2.85,13.16,108.3309667,17.88261612,3.654298745,2.341045406,6.869182682
0.8,25,2.5,22.73,98.981,21.59994244,4.789696259,-0.711034048,-3.31781457
0.8,10,2.74,16.12,98.461,22.36686097,-5.176098302,0.407311636,3.55875012
0.8,25,2.98,13.31,108.5047795,17.60690888,3.616340373,3.654051959,7.114011168
0.8,25,2.71,17.26,103.93,20.36710592,4.587314805,0.311112414,1.578774931
0.8,10,2.5,22.73,90.294,23.82979902,-5.65671026,-0.843908591,-3.801997536
0.8,10,2.78,14.71,101.3,20.96294258,-4.527370663,0.846821697,6.839703041
0.8,10,2.82,14.02,102.37,20.68094619,-4.488298556,2.232441697,7.149108221
0.8,10,2.98,13.31,105.0171852,19.4849542,-4.132281044,4.184536151,8.497577352
0.8,25,2.71,15.67,105.69,19.21952209,4.133099079,0.659783156,4.73954793
0.8,10,2.91,13.04,104.9005729,19.27010069,-4.102483658,3.93851316,9.195199167
0.8,10,2.68,16.52,98.254,22.11371289,-4.982760843,1.091835804,3.512031571
0.7,25,2.76,15.32,103.93,16.93652988,4.166523249,0.862404411,4.706773181
0.7,10,2.42,23.97,85.813,21.84949473,-5.278215295,-1.950927136,-5.374025214
0.7,25,2.78,14.71,104.43,16.71988922,3.953975467,1.224197167,5.645231806
0.7,10,2.86,13.52,101.44,18.06895441,-4.184522267,3.051119362,7.417179543
0.7,25,2.58,20.28,99.329,18.60008431,4.667609872,0.136789342,-1.482916559
0.7,25,2.42,23.97,95.092,19.32169612,4.468734117,-2.463773551,-4.272490486
0.7,25,2.42,22.58,89.562,19.34247083,2.825095627,-3.513948594,-7.954389548
0.7,10,2.82,14.02,100.54,18.56773072,-4.392343449,2.339373773,7.037777395
0.7,10,2.5,24.22,85.07995234,22.27160515,-5.686340784,-1.009338566,-6.949760804
0.7,10,2.78,14.71,99.437,19.0584261,-4.462757533,1.162452772,6.761739344
0.7,10,2.42,22.58,87.615,21.61814249,-3.172863066,-1.852097734,-5.306933539
0.7,10,2.54,21.78,89.19,21.86942751,-5.334600855,-0.329402323,-3.056874458
0.7,10,2.58,20.28,90.963,21.39391982,-5.41392328,-0.153918841,-1.785634257
0.7,25,2.82,14.02,105.09,16.2992037,3.867706382,2.259943864,6.012372116
0.7,10,2.76,15.32,98.164,19.43787487,-4.717479767,0.752061451,5.519722616
0.7,25,2.86,13.52,105.52,15.95704714,3.668410309,2.664499841,6.160032255
0.7,25,2.38,25.61,93.378,19.33893253,4.80161819,-1.873677916,-5.183077489
0.7,10,2.33,28.63,80.463,21.54868902,-5.966446569,-4.763498239,-7.649477218
0.7,10,2.71,17.26,94.986,20.80892793,-5.144637955,0.298818701,1.478693169
0.7,25,2.54,21.78,97.889,19.44418718,4.560120863,0.042084891,-2.939560068
0.7,10,2.5,22.73,88.232,21.67261865,-5.529556004,-0.825068345,-3.889476029
0.7,25,2.33,28.63,90.144,19.45365034,5.028516466,-4.285942834,-6.487958809
0.7,10,2.98,13.31,102.305229,17.22706959,-4.076492215,4.104821997,8.428223581
0.7,25,2.67,18.24,101.23,18.22994681,4.500350179,0.469267185,0.629608784
0.7,10,2.74,16.12,96.66,20.23536252,-5.111485172,0.56271508,3.378425915
0.7,10,2.36,27.18,82.128,21.68406542,-5.993272877,-3.591967358,-6.999238247
0.7,10,2.67,18.24,93.748,21.01034119,-5.137103088,0.531692164,0.422823362
0.7,10,2.54,20.9,90.295,21.36322751,-5.434941141,-0.276640867,-1.857053253
0.7,25,2.36,27.18,91.766,19.40571365,5.048636667,-3.07446316,-5.679070134
0.7,25,2.74,16.12,103.2,17.66754377,4.50574301,0.75423058,3.285023285
0.7,25,2.92,13.02,105.9548861,15.78978052,3.69007841,3.059452288,6.555350682
0.7,25,2.65,19.12,100.4,18.4775047,4.642727082,0.565472528,-0.620065912
0.7,10,2.92,13.02,102.1405922,17.95063681,-4.205498253,3.559618296,7.809212399
0.7,10,2.38,25.61,83.953,21.75815303,-5.686306789,-1.887040621,-6.451747179
0.7,25,2.71,17.26,102.06,18.19219465,4.536587085,0.386095883,1.578476321
0.7,25,2.5,24.22,94.75408528,19.84118717,4.797735255,-0.928877587,-6.226838507
0.7,10,2.65,19.12,92.416,21.41372669,-5.34651232,0.596188331,-1.122315171
0.7,25,2.5,22.73,97.055,19.20771942,4.681807879,-0.750245218,-3.439265892
0.7,25,2.54,20.9,98.824,18.62244874,4.676886801,0.059097867,-1.522632636
0.7,25,2.98,13.31,105.9277878,15.24141988,3.56452483,3.562416003,7.091993262
0.7,25,2.48,21.32,98.03,18.5088867,4.69718788,-0.09954961,-1.615025651
0.7,10,2.68,16.52,96.395,20.01356327,-4.928356512,1.263732347,3.346563093
0.7,10,2.79,14.02,100.7168118,18.56112818,-4.190262573,2.668495796,7.168721944
0.7,25,2.72,14.84,104.5015778,16.01844967,3.873388773,1.535593142,5.972445935
0.7,10,2.61,18.56,93.326,20.71455088,-5.367437027,0.051105049,0.835334857
0.7,10,2.58,19.76,91.19,21.19653449,-5.391408829,0.009440445,-0.989110089
0.7,25,2.91,13.04,106.1245812,15.01138654,3.548508171,3.517654514,7.529301652
0.7,25,2.61,18.56,100.84,17.98224194,4.675889666,0.397584216,1.032950008
0.7,25,2.79,14.02,105.2073706,16.33394137,3.704811826,2.224090468,5.954922559
0.7,10,2.72,14.84,99.40645223,18.29722545,-4.372144004,1.721490785,7.273196159
0.7,10,2.65,17.57,94.888,20.70838371,-5.022675951,1.127138205,2.247267207
0.7,25,2.71,15.67,103.69,16.94632853,4.059026645,0.734766626,4.640967018
0.7,25,2.65,17.57,101.84,17.90516895,4.403237545,0.975855001,2.186190591
0.7,10,2.85,13.16,101.8965778,17.97496858,-4.043682056,2.798148784,8.41041515
0.7,10,2.91,13.04,102.3505908,17.01221606,-4.046694829,3.858799006,9.125845396
0.7,10,2.48,21.32,89.562,21.23270223,-5.468509803,-0.492830494,-1.9188593
0.7,25,2.58,19.76,99.595,18.36884717,4.655162604,0.241685047,-0.721354103
0.7,25,2.68,16.52,102.86,17.39573893,4.344796619,1.100542622,3.218866901
0.7,25,2.85,13.16,105.9768079,15.61248312,3.587203594,2.344765427,6.847164776
0.7,10,2.71,15.67,97.842,19.5407285,-4.563076359,0.897188335,5.600305945
0.6,10,2.58,20.28,88.32,18.44460768,-5.615405972,-0.121824645,-1.812523404
0.6,25,2.61,18.56,97.976,15.38933967,4.752338244,0.353675319,1.05619778
0.6,25,2.92,13.02,103.6520563,13.19094831,3.790764988,2.875500485,6.729071238
0.6,25,2.79,14.02,102.6359541,13.72126953,3.833177584,2.040138665,6.114803524
0.6,25,2.67,18.24,98.737,15.55279527,4.642312816,0.341108976,0.652856556
0.6,10,2.38,25.61,80.956,18.6453527,-6.003299067,-1.403957373,-7.058115921
0.6,25,2.5,24.22,91.73921938,17.13201962,5.049277078,-0.664550578,-6.625850526
0.6,10,2.42,22.58,84.653,19.01228782,-3.368571656,-1.38418968,-5.399741786
0.6,25,2.91,13.04,103.642953,12.41051916,3.653265098,3.333702712,7.700987032
0.6,10,2.92,13.02,99.46194115,15.12612328,-4.330492949,3.315772919,8.195104661
0.6,10,2.5,24.22,81.77449765,18.9939036,-6.003333062,-0.679920186,-7.604438846
0.6,25,2.78,14.71,102.07,14.10187783,4.082341225,1.034905819,5.807214682
0.6,10,2.71,17.26,92.374,17.71205633,-5.322165816,0.003060027,1.605024791
